oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Space Sciences Building,2084,2084-091-6001,6001.0,53441.0,"Hood Fume, 2084-B3-01",Room B3,Hood Room B3,OPERATING,,,,,,,,
,,2084-091-6002,6002.0,53442.0,"Hood,Fume, 2084-B3-02",Room B3,Hood Room B3,OPERATING,,,,,,,,
