oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Wilson Lab G Line Addition,2085A,2085A-091-6001,6001.0,53410.0,"Hood Fume, 2085A-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
