oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Freese R Liddell Laboratory,2800C,2800C-091-6001,6001.0,54040.0,"Hood Fume, 2800C-120",Room 120,Hood Room 120,OPERATING,,,,,,,,
