oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Uihlein Pesticide Storage,1544,1544-091-6001,6001.0,53886.0,"Hood Fume, 1544-104",Room 104,Hood Room 104,OPERATING,,,,,,,,
