oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Baker Institute CRLDD,2755,2755-091-6001,6001.0,53897.0,"Hood Fume, 2755-136A",Room 136A,Hood room 136A,HIBERNATION,,,,,,,,
