oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Humphreys Service Bldg,2023,2023-091-6001,6001.0,53852.0,"Hood Fume, 2023-127",127,127,OPERATING,,,,,,,,
,,2023-091-6002,6002.0,53859.0,"Hood Fume, 2023-128",128,128,OPERATING,,,,,,,,
