oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Upson Hall,2045,2045-091-6001,,125470.0,"Hood,Fume, 2045-458",458,458,OPERATING,,,,,,,,
,,2045-091-6002,6002.0,52516.0,"Hood,Fume, 2045-354",354,354,OPERATING,,,,,,,,
,,2045-091-6003,6003.0,125450.0,"Hood,Fume, 2045-362",362,362,OPERATING,,,,,,,,
,,2045-091-6004,6004.0,125451.0,"Hood,Fume, 2045-366",366,366,OPERATING,,,,,,,,
,,2045-091-6005,6005.0,125452.0,"Hood,Fume, 2045-442",442,442,OPERATING,,,,,,,,
,,2045-091-6006,6006.0,125453.0,"Hood,Fume, 2045-272",272,272,OPERATING,,,,,,,,
,,2045-091-6007,6007.0,125456.0,"Hood,Fume, 2045-472",472,472,OPERATING,,,,,,,,
