oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Tower R E Blue Insectary Old,1061F,1061F-091-6001,6001.0,53246.0,"Hood Fume, 1061F-130",ROOM 130,HOOD ROOM 130,OPERATING,,,,,,,,
,,1061F-091-6002,6002.0,125459.0,"Hood,Fume, 1061F-169",169,169,OPERATING,,,,,,,,
