Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 1st Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 1st Floor/First Floor Fume Hood Lab Spaces,,,,,,,
,,Unocc Min SAirflow Setpoint,BAV,AV:26,DEV:48702,unocc_min_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/unocc_min_sflow_stpt_av
,,ZONE TEMP,BAV,AV:7,DEV:48702,zonetemp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/zonetemp
,,CLG_OVERRIDE,BBV,BV:1,DEV:48702,clg_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/clg_override
,,Occupancy_Value,BBV,BV:2,DEV:48702,occ_bv_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/occ_bv
,,RHT_OVERRIDE,BBV,BV:3,DEV:48702,rht_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/rht_override
,,Schedule,BBV,BV:4,DEV:48702,m221_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m221
,,point name,BMSV,MSV:1,DEV:48702,m381_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m381
,,OCCUPANCY SENSOR TROUBLE,BALM,BV:5,DEV:48702,m204_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m204
,,GLOBAL_UNOCC_OVRIDE,BNI2,,DEV:48702,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/unocc_override
,,OAT,ANI,,DEV:48702,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m014
,,stmldshd1_4,BNI,,DEV:48702,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m143
,,stmldshd5,BNI,,DEV:48702,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_141_control/m159
,Lab 143 Control,,,,,,
,,ZONE TEMP,BRS,,DEV:48703,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/zone
,,ZONE TEMP / Zone Temp,BAI,AI:1,DEV:48703,zone_temp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/zone/zone_temp
,,ZONE TEMP / Override Time Remaining,BAV,AV:1,DEV:48703,override_time_remaining_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/zone/override_time_remaining
,,GEX VALVE FLOW,BAI,AI:2,DEV:48703,gexvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/gexvalve_flow
,,HOOD FLOW,BAI,AI:3,DEV:48703,hoodvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hoodvalve_flow
,,HOOD SASH POS,BAI,AI:4,DEV:48703,HoodSash,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hood_sash
,,SUPPLY FLOW,BAI,AI:5,DEV:48703,supplyvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/supplyvalve_flow
,,VAV RHT STEMP,BAI,AI:6,DEV:48703,dat_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/dat
,,OCC SENSOR,BBI,BI:1,DEV:48703,occ_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ
,,GEX VALVE CMD,BAO,AO:1,DEV:48703,m012_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m012
,,HOOD CUTBACK CMD,BAO,AO:2,DEV:48703,hood_cutback_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hood_cutback
,,RHT RAD VLV CMD,BAO,AO:3,DEV:48703,hw_valve_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hw_valve
,,SUPPLY VALVE CMD,BAO,AO:4,DEV:48703,m011_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m011
,,Clg Setpt,BAV,AV:8,DEV:48703,clg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/clg_setpt
,,GEX VALVE SETPT,BAV,AV:2,DEV:48703,gexvalve_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/gexvalve_setpt
,,Hood Count,BAV,AV:6,DEV:48703,hood_count_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hood_count
,,Hood Open,BAV,AV:27,DEV:48703,hoods_open_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/hoods_open_av
,,Htg Setpt,BAV,AV:9,DEV:48703,htg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/htg_setpt
,,Lab_Setback,BAV,AV:11,DEV:48703,lab_setback_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/lab_setback_av
,,LabSchedule,BAV,AV:12,DEV:48703,lab_schedule_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/lab_schedule_av
,,Lab Schedule Count,BAV,AV:13,DEV:48703,lab_schedule_count_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/lab_schedule_count_av
,,Lab Setback Count,BAV,AV:14,DEV:48703,lab_setback_count_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/lab_setback_count_av
,,NITE_SETBACK,BAV,AV:3,DEV:48703,nite_setback_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/nite_setback
,,Occ Exhaust Max Setpt,BAV,AV:19,DEV:48703,m186_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m186
,,Occ Max EAirflow Setpoint,BAV,AV:20,DEV:48703,occ_max_eflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_max_eflow_stpt_av
,,Occ Max SAirflow Setpoint,BAV,AV:21,DEV:48703,occ_max_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_max_sflow_stpt_av
,,Occ Min EAirflow Setpoint,BAV,AV:22,DEV:48703,occ_min_eflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_min_eflow_stpt_av
,,Occ Min SAirflow Setpoint,BAV,AV:23,DEV:48703,occ_min_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_min_sflow_stpt_av
,,Occupied Supply Min Setpt,BAV,AV:24,DEV:48703,m187_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m187
,,Occ Value for TOT,BAV,AV:4,DEV:48703,occ_value_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/occ_value
