Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech Building Performance/Airflow Performance,,,,,,,
,"Biotech ACS-1, 2, and 3 Performance",,,,,,
,,Supply Airflow Deviation,BAV,AV:46,DEV:1018006,supply_airflow_deviation_av_2,#biotech_acs-1_2_and_3_performance/supply_airflow_deviation_av
,,Supply Airflow Deviation Percent,BAV,AV:47,DEV:1018006,supply_airflow_deviation_percent_av_2,#biotech_acs-1_2_and_3_performance/supply_airflow_deviation_percent_av
,,Supply Airflow Occ Percent,BAV,AV:48,DEV:1018006,supply_airflow_occ_percent_av_2,#biotech_acs-1_2_and_3_performance/supply_airflow_occ_percent_av
,,Supply Airflow Percent,BAV,AV:49,DEV:1018006,supply_airflow_percent_av_2,#biotech_acs-1_2_and_3_performance/supply_airflow_percent_av
,,Supply Airflow Unocc Percent,BAV,AV:50,DEV:1018006,supply_airflow_unocc_percent_av_2,#biotech_acs-1_2_and_3_performance/supply_airflow_unocc_percent_av
,,Supply Deviation,BAV,AV:51,DEV:1018006,supply_dev_2,#biotech_acs-1_2_and_3_performance/supply_dev
,,Total Zone Exhaust Airflow,BAV,AV:52,DEV:1018006,exhaust_airflow_2,#biotech_acs-1_2_and_3_performance/exhaust_airflow
,,Total Zone Supply Airflow,BAV,AV:53,DEV:1018006,supply_airflow_2,#biotech_acs-1_2_and_3_performance/supply_airflow
,,Unocc Min EAirflow Setpoint,BAV,AV:54,DEV:1018006,unocc_min_eflow_stpt_av_2,#biotech_acs-1_2_and_3_performance/unocc_min_eflow_stpt_av
,,Unocc Min Zone Exhaust Airflow,BAV,AV:55,DEV:1018006,unocc_min_zn_eflow_av_2,#biotech_acs-1_2_and_3_performance/unocc_min_zn_eflow_av
,,Occ Status,BBV,BV:1,DEV:1018006,occ_status_bv_2,#biotech_acs-1_2_and_3_performance/occ_status_bv
,,schedule,BBV,BV:2,DEV:1018006,schedule_2,#biotech_acs-1_2_and_3_performance/schedule
,,Exhaust Airflow Deviation Alarm,BALM,BV:3,DEV:1018006,exhaust_airflow_deviation_alarm_2,#biotech_acs-1_2_and_3_performance/exhaust_airflow_deviation_alarm
,,Supply Airflow Deviation Alarm,BALM,BV:4,DEV:1018006,supply_airflow_deviation_alarm_2,#biotech_acs-1_2_and_3_performance/supply_airflow_deviation_alarm
,,AHU Exhaust Airflow,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_ahu_exhaust_airflow_1
,,AHU Outside Airflow,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_ahu_outside_airflow_1
,,AHU Supply Airflow,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_ahu_supply_airflow_1
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_hood_count_1
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_hoods_open_1
,,Lab Schedule Active,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_lab_schedule_active_1
,,Lab Schedule Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_lab_schedule_count_1
,,Lab Setback Active,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_lab_setback_active_1
,,Lab Setback Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_lab_setback_count_1
,,Max Zone Exhaust Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_max_zn_eflow_1
,,Max Zone Supply Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_max_zn_sflow_1
,,Min Zone Exhaust Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_min_zn_eflow_1
,,Min Zone Supply Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_min_zn_sflow_1
,,Non-Lab Schedule Active,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_non-lab_schedule_active_1
,,Non-Lab Schedule Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_non-lab_schedule_count_1
,,Non-Lab Setback Active,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_non-lab_setback_active_1
,,Non-Lab Setback Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_non-lab_setback_count_1
,,Total Zone Exhaust Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_eflow_tot_1
,,Total Zone Supply Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_sflow_tot_1
,,Unocc Min Zone Exhaust Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_unocc_min_zn_eflow_1
,,Unocc Min Zone Supply Airflow #1,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_performance/in_unocc_min_zn_sflow_1
,"Biotech ACS-1, 2, and 3 Rollup",,,,,,
,,AHU Exhaust Airflow,BAV,AV:86,DEV:1018006,ahu_exhaust_airflow_av_4,#biotech_acs-1_2_and_3_rollup/ahu_exhaust_airflow_av
,,AHU Outside Airflow,BAV,AV:87,DEV:1018006,ahu_outside_airflow_av_4,#biotech_acs-1_2_and_3_rollup/ahu_outside_airflow_av
,,AHU Supply Airflow,BAV,AV:88,DEV:1018006,ahu_supply_airflow_av_4,#biotech_acs-1_2_and_3_rollup/ahu_supply_airflow_av
,,Hood Count,BAV,AV:89,DEV:1018006,hood_count_av_4,#biotech_acs-1_2_and_3_rollup/hood_count_av
,,Hoods Open,BAV,AV:90,DEV:1018006,hoods_open_av_4,#biotech_acs-1_2_and_3_rollup/hoods_open_av
,,Lab_Setback,BAV,AV:91,DEV:1018006,lab_setback_av_4,#biotech_acs-1_2_and_3_rollup/lab_setback_av
,,LabSchedule,BAV,AV:92,DEV:1018006,lab_schedule_av_4,#biotech_acs-1_2_and_3_rollup/lab_schedule_av
,,Lab Schedule Count,BAV,AV:93,DEV:1018006,lab_schedule_count_av_4,#biotech_acs-1_2_and_3_rollup/lab_schedule_count_av
,,Lab Setback Count,BAV,AV:94,DEV:1018006,lab_setback_count_av_4,#biotech_acs-1_2_and_3_rollup/lab_setback_count_av
,,Non-LabSchedule,BAV,AV:95,DEV:1018006,non-lab_schedule_av_4,#biotech_acs-1_2_and_3_rollup/non-lab_schedule_av
,,Non-Lab Schedule Count,BAV,AV:96,DEV:1018006,non-lab_schedule_count_av_4,#biotech_acs-1_2_and_3_rollup/non-lab_schedule_count_av
,,Non-Lab Setback,BAV,AV:97,DEV:1018006,non-lab_setback_av_4,#biotech_acs-1_2_and_3_rollup/non-lab_setback_av
,,Non-Lab Setback Count,BAV,AV:98,DEV:1018006,non-lab_setback_count_av_4,#biotech_acs-1_2_and_3_rollup/non-lab_setback_count_av
,,Occ Max EAirflow Setpoint,BAV,AV:99,DEV:1018006,occ_max_eflow_stpt_av_4,#biotech_acs-1_2_and_3_rollup/occ_max_eflow_stpt_av
,,Occ Max SAirflow Setpoint,BAV,AV:100,DEV:1018006,occ_max_sflow_stpt_av_4,#biotech_acs-1_2_and_3_rollup/occ_max_sflow_stpt_av
,,Occ Min EAirflow Setpoint,BAV,AV:101,DEV:1018006,occ_min_eflow_stpt_av_4,#biotech_acs-1_2_and_3_rollup/occ_min_eflow_stpt_av
,,Occ Min SAirflow Setpoint,BAV,AV:102,DEV:1018006,occ_min_sflow_stpt_av_4,#biotech_acs-1_2_and_3_rollup/occ_min_sflow_stpt_av
,,Total Zone Exhaust Airflow,BAV,AV:103,DEV:1018006,exhaust_airflow_4,#biotech_acs-1_2_and_3_rollup/exhaust_airflow
,,Total Zone Supply Airflow,BAV,AV:104,DEV:1018006,supply_airflow_4,#biotech_acs-1_2_and_3_rollup/supply_airflow
,,Unocc Min EAirflow Setpoint,BAV,AV:105,DEV:1018006,unocc_min_eflow_stpt_av_4,#biotech_acs-1_2_and_3_rollup/unocc_min_eflow_stpt_av
,,Unocc Min Zone Exhaust Airflow,BAV,AV:106,DEV:1018006,unocc_min_zn_eflow_av_4,#biotech_acs-1_2_and_3_rollup/unocc_min_zn_eflow_av
,,AHU Supply Airflow,ANI,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/ahu_supply_airflow
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_1
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_2
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_3
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_4
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_5
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_6
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_7
,,Hood Count,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hood_count_8
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_1
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_2
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_3
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_4
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_5
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_6
,,Hoods Open,POLLTOT,,DEV:1018006,,#biotech_acs-1_2_and_3_rollup/in_hoods_open_7
