Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 4th Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 4th Floor/12-2024 Control Upgrade,,,,,,,
,Biotech Lab 445A HVAC,,,,,,
,,Setpt Adjust,ANI,,DEV:49353,,#biotech_lab_445a_hvac/setpt_adj
,,Steam,ANI,,DEV:49353,,#biotech_lab_445a_hvac/steam_load_shed
,,SAV-1 Reheat Valve BACnet PID,BPID,LOOP:1,DEV:49353,sav-1_reheat_valve_bacnet_pid_1,#biotech_lab_445a_hvac/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,AV:62,DEV:49353,sav-1_reheat_valve_bacnet_pid_setpt_1,#biotech_lab_445a_hvac/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,AV:63,DEV:49353,sav-1_reheat_valve_bacnet_pid_input_1,#biotech_lab_445a_hvac/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,AV:64,DEV:49353,sav-1_reheat_valve_bacnet_pid_pidout_1,#biotech_lab_445a_hvac/sav-1_reheat_valve_bacnet_pid/pidout
,Biotech Lab 445 HVAC,,,,,,
,,Setpoint,BSPTCS,,DEV:49312,,#biotech_lab_445_hvac/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,AV:1,DEV:49312,occupied_cool_setpoint_1,#biotech_lab_445_hvac/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,AV:2,DEV:49312,occupied_heat_setpoint_1,#biotech_lab_445_hvac/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,AV:3,DEV:49312,unoccupied_cool_setpoint_1,#biotech_lab_445_hvac/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,AV:4,DEV:49312,unoccupied_heat_setpoint_1,#biotech_lab_445_hvac/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,AV:5,DEV:49312,cool_setpoint_adjust_1,#biotech_lab_445_hvac/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,AV:6,DEV:49312,heat_setpoint_adjust_1,#biotech_lab_445_hvac/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,AV:7,DEV:49312,effective_cool_setpoint_1,#biotech_lab_445_hvac/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,AV:8,DEV:49312,effective_heat_setpoint_1,#biotech_lab_445_hvac/setpt/effective_heat_setpoint
,,EAV-1 Damper Position,BAI,AI:1,DEV:49312,eav-1_damper_position_1,#biotech_lab_445_hvac/eav-1_damper_position
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:49312,eav-1_flow_av_1,#biotech_lab_445_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:49312,fh-1_flow_fbk_1,#biotech_lab_445_hvac/fh-1_flow_fbk
,,Fume Hood-1 Sash Position Input,BAI,AI:4,DEV:49312,fh-1_sash_pos_1,#biotech_lab_445_hvac/fh-1_sash_pos
,,SAV-1 Flow Feedback,BAI,AI:5,DEV:49312,sav-1_flow_fbk_1,#biotech_lab_445_hvac/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,AI:6,DEV:49312,sav-1_sa_temperature_1,#biotech_lab_445_hvac/sav-1_sa_temperature
,,SAV Damper Position,BAI,AI:7,DEV:49312,sav_dmpr_pos_1,#biotech_lab_445_hvac/sav_dmpr_pos
,,Zone Temp,ASVI,AI:8,DEV:49312,zone_temp_1,#biotech_lab_445_hvac/zone_temp
,,EM Shutdown,BBI,BI:1,DEV:49312,em_shutdown_1,#biotech_lab_445_hvac/em_shutdown
,,Fume Hood-1 Flow Alarm,BBI,BI:2,DEV:49312,fh-1_flow_alm_1,#biotech_lab_445_hvac/fh-1_flow_alm
,,Occupancy Sensor,BBI,BI:3,DEV:49312,occ_sensor_1,#biotech_lab_445_hvac/occ_sensor
,,EAV-1 Flow Setpoint,BAO,AO:1,DEV:49312,eav-1_flowsp_1,#biotech_lab_445_hvac/eav-1_flowsp
,,FTR Valve,BAO,AO:2,DEV:49312,ftr_valve_1,#biotech_lab_445_hvac/ftr_valve
,,SAV-1 Flow Setpoint,BAO,AO:3,DEV:49312,sav-1_flowsp_1,#biotech_lab_445_hvac/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,AO:4,DEV:49312,sav-1_reheat_valve_1,#biotech_lab_445_hvac/sav-1_reheat_valve
,,FH Decommission,BBO,BO:1,DEV:49312,fh_decommision_1,#biotech_lab_445_hvac/fh_decommision
,,Fume Hood Occ Sensor,BBO,BO:2,DEV:49312,fh_occ_1,#biotech_lab_445_hvac/fh_occ
,,% Furniture,BAV,AV:9,DEV:49312,furniture_percent_1,#biotech_lab_445_hvac/furniture_percent
,,Active Zone,BAV,AV:10,DEV:49312,active_zones_1,#biotech_lab_445_hvac/active_zones
,,Air Changes per Hour,BAV,AV:11,DEV:49312,ach_1,#biotech_lab_445_hvac/ach
,,Ceiling Height,BAV,AV:12,DEV:49312,clg_ht_1,#biotech_lab_445_hvac/clg_ht
,,chw_load_shed,BAV,AV:13,DEV:49312,m344_1,#biotech_lab_445_hvac/m344
,,Color,BAV,AV:14,DEV:49312,color_av_1,#biotech_lab_445_hvac/color_av
,,Cooling Percent,BAV,AV:15,DEV:49312,cooling_percent_av_1,#biotech_lab_445_hvac/cooling_percent_av
,,Cooling Setpoint,BAV,AV:16,DEV:49312,cooling_setpoint_av_1,#biotech_lab_445_hvac/cooling_setpoint_av
,,Cool Request,BAV,AV:17,DEV:49312,cool_request_1,#biotech_lab_445_hvac/cool_request
,,Corrected Setpoint Adjust,BAV,AV:18,DEV:49312,corrected_sp_adj_1,#biotech_lab_445_hvac/corrected_sp_adj
,,Cubic ft of Furniture,BAV,AV:19,DEV:49312,furniture_ft3_1,#biotech_lab_445_hvac/furniture_ft3
,,EAV-1 Flow Setpoint,BAV,AV:20,DEV:49312,eav-1_flow_setpt_av_1,#biotech_lab_445_hvac/eav-1_flow_setpt_av
,,EAV-1 Flow Stpt Deviation,BAV,AV:21,DEV:49312,eav-1_flo_stpt_dev_1,#biotech_lab_445_hvac/eav-1_flo_stpt_dev
,,EAV-1 Max,BAV,AV:22,DEV:49312,eav-1_max_1,#biotech_lab_445_hvac/eav-1_max
,,EAV-1 Min,BAV,AV:23,DEV:49312,eav-1_min_1,#biotech_lab_445_hvac/eav-1_min
,,EAV-1 Setpoint,BAV,AV:24,DEV:49312,eav-1_setpt_1,#biotech_lab_445_hvac/eav-1_setpt
,,EAV-2C Setpt,BAV,AV:25,DEV:49312,eav2c_setpt_1,#biotech_lab_445_hvac/eav2c_setpt
,,EAV-2 Setpoint,BAV,AV:26,DEV:49312,eav-2_setpt_1,#biotech_lab_445_hvac/eav-2_setpt
,,EI Weighting,BAV,AV:27,DEV:49312,ei_weight_1,#biotech_lab_445_hvac/ei_weight
,,Environmental Index Count,BAV,AV:28,DEV:49312,item_count_1,#biotech_lab_445_hvac/item_count
,,FH-1 Flow,BAV,AV:29,DEV:49312,fh-1_flow_av_1,#biotech_lab_445_hvac/fh-1_flow_av
,,FH-1 Sash Position,BAV,AV:30,DEV:49312,fh-1_sash_pct_1,#biotech_lab_445_hvac/fh-1_sash_pct
,,Flow Differential,BAV,AV:31,DEV:49312,differential_1,#biotech_lab_445_hvac/differential
,,Heating Percent,BAV,AV:32,DEV:49312,heating_percent_av_1,#biotech_lab_445_hvac/heating_percent_av
,,Heating Run Request,BAV,AV:33,DEV:49312,ht_run_for_1,#biotech_lab_445_hvac/ht_run_for
,,Heating Setpoint,BAV,AV:34,DEV:49312,heating_setpoint_av_1,#biotech_lab_445_hvac/heating_setpoint_av
,,Heat Request,BAV,AV:35,DEV:49312,heat_request_1,#biotech_lab_445_hvac/heat_request
,,Heat Request,BAV,AV:36,DEV:49312,rcp_heat_request_1,#biotech_lab_445_hvac/rcp_heat_request
,,Max Cooling Flow,BAV,AV:37,DEV:49312,exh_max_flow_1,#biotech_lab_445_hvac/exh_max_flow
,,Metric,BAV,AV:38,DEV:49312,metric_conv_1,#biotech_lab_445_hvac/metric_conv
,,Minimum Occupied Flow,BAV,AV:39,DEV:49312,sup_occ_min_flow_1,#biotech_lab_445_hvac/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,AV:40,DEV:49312,sup_unocc_min_flow_1,#biotech_lab_445_hvac/sup_unocc_min_flow
,,OA Humidity,BAV,AV:41,DEV:49312,oa_humidity_1,#biotech_lab_445_hvac/oa_humidity
,,OA Temperature,BAV,AV:42,DEV:49312,oa_temperature_1,#biotech_lab_445_hvac/oa_temperature
,,Offset Flow Stpt Deviation,BAV,AV:43,DEV:49312,offset_flo_stpt_dev_1,#biotech_lab_445_hvac/offset_flo_stpt_dev
,,point name,BAV,AV:44,DEV:49312,m339_1,#biotech_lab_445_hvac/m339
,,point name,BAV,AV:45,DEV:49312,m769_1,#biotech_lab_445_hvac/m769
,,Reheat Heating % High Limit,BAV,AV:46,DEV:49312,rhw_htg_percent_hi_1,#biotech_lab_445_hvac/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,AV:47,DEV:49312,rhw_htg_percent_low_1,#biotech_lab_445_hvac/rhw_htg_percent_low
,,Room Square Footage,BAV,AV:48,DEV:49312,room_sqf_1,#biotech_lab_445_hvac/room_sqf
,,Run Request,BAV,AV:49,DEV:49312,sys_run_req_1,#biotech_lab_445_hvac/sys_run_req
,,SAV-1 Flow Setpoint,BAV,AV:50,DEV:49312,sav-1_flow_setpt_av_1,#biotech_lab_445_hvac/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,AV:51,DEV:49312,sav-1_flo_stpt_dev_1,#biotech_lab_445_hvac/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,AV:52,DEV:49312,sav-1_max_1,#biotech_lab_445_hvac/sav-1_max
,,SAV-1 Min,BAV,AV:53,DEV:49312,sav-1_min_1,#biotech_lab_445_hvac/sav-1_min
,,SAV-1 Setpoint,BAV,AV:54,DEV:49312,sav-1_setpt_1,#biotech_lab_445_hvac/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,AV:55,DEV:49312,sav-1_sat_stpt_av_1,#biotech_lab_445_hvac/sav-1_sat_stpt_av
,,steam_load_shed,BAV,AV:56,DEV:49312,m361_1,#biotech_lab_445_hvac/m361
,,Supply Air Valve 1 Flow,BAV,AV:57,DEV:49312,sav-1_flow_av_1,#biotech_lab_445_hvac/sav-1_flow_av
,,Total Exhaust Flow,BAV,AV:58,DEV:49312,teflow_1,#biotech_lab_445_hvac/teflow
,,Total Exhaust Setpoint,BAV,AV:59,DEV:49312,tex_setpt_1,#biotech_lab_445_hvac/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,AV:60,DEV:49312,flow_offset_1,#biotech_lab_445_hvac/flow_offset
,,Total Supply Flow,BAV,AV:61,DEV:49312,tsflow_1,#biotech_lab_445_hvac/tsflow
,,Zone EI Time Satisfied,BAV,AV:62,DEV:49312,zn_ei_time_sat_1,#biotech_lab_445_hvac/zn_ei_time_sat
,,Zone EI Total Weight,BAV,AV:63,DEV:49312,total_weight_1,#biotech_lab_445_hvac/total_weight
,,Zone Environmental Index,BAV,AV:64,DEV:49312,zn_enviro_indx_1,#biotech_lab_445_hvac/zn_enviro_indx
,,Zone Temp,BAV,AV:65,DEV:49312,zone_temp_av_1,#biotech_lab_445_hvac/zone_temp_av
,,Zone Weighted Environmental Index,BAV,AV:66,DEV:49312,enviro_windx_1,#biotech_lab_445_hvac/enviro_windx
,,EM Power DAT Alarm Enable,BBV,BV:1,DEV:49312,em_dat_enbl_1,#biotech_lab_445_hvac/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,BV:2,DEV:49312,em_flow_enbl_1,#biotech_lab_445_hvac/em_flow_enbl
,,EM Power Phoenix Alarm Enable,BBV,BV:3,DEV:49312,em_phx_enbl_1,#biotech_lab_445_hvac/em_phx_enbl
,,EM Power Zone Temp Alarm Enable,BBV,BV:4,DEV:49312,em_zone_enbl_1,#biotech_lab_445_hvac/em_zone_enbl
,,Energy Saving,BBV,BV:5,DEV:49312,energy_saving_1,#biotech_lab_445_hvac/energy_saving
,,Exhaust Air Valve 1,BBV,BV:6,DEV:49312,eav-1_id_1,#biotech_lab_445_hvac/eav-1_id
,,Exhaust Air Valve 1 Flow,BBV,BV:7,DEV:49312,eav-1_flow_alarm_bv_1,#biotech_lab_445_hvac/eav-1_flow_alarm_bv
,,FH-1 DCx,BBV,BV:8,DEV:49312,fh1_dcx_1,#biotech_lab_445_hvac/fh1_dcx
