Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 2nd Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
,,E Airflow Request,BBV,BV:2,DEV:48542,e_air_request_1,#biotech_lab_267a_hvac/e_air_request
,,EM Power Condensation Alarm Enable,BBV,BV:3,DEV:48542,em_condensation_enbl_1,#biotech_lab_267a_hvac/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,BV:4,DEV:48542,em_dat_enbl_1,#biotech_lab_267a_hvac/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,BV:5,DEV:48542,em_fan_enbl_1,#biotech_lab_267a_hvac/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,BV:6,DEV:48542,em_zone_enbl_1,#biotech_lab_267a_hvac/em_zone_enbl
,,Energy Saving,BBV,BV:7,DEV:48542,energy_saving_1,#biotech_lab_267a_hvac/energy_saving
,,Exhaust Air Valve 1,BBV,BV:8,DEV:48542,eav-1_id_1,#biotech_lab_267a_hvac/eav-1_id
,,Exhaust Air Valve 1 Flow,BBV,BV:9,DEV:48542,eav-1_flow_alarm_bv_1,#biotech_lab_267a_hvac/eav-1_flow_alarm_bv
,,Fan Status,BBV,BV:26,DEV:48542,fan_status_1,#biotech_lab_267a_hvac/fan_status
,,Fan Status Display,BBV,BV:30,DEV:48542,fan_status_display_1,#biotech_lab_267a_hvac/fan_status_display
,,General Maintenance,BBV,BV:10,DEV:48542,general_maintenance_1,#biotech_lab_267a_hvac/general_maintenance
,,General Zone Alarm,BBV,BV:11,DEV:48542,general_zone_alarm_1,#biotech_lab_267a_hvac/general_zone_alarm
,,Local Occupied,BBV,BV:12,DEV:48542,local_occupied_bv_1,#biotech_lab_267a_hvac/local_occupied_bv
,,Occupancy,BBV,BV:13,DEV:48542,occ_status_1,#biotech_lab_267a_hvac/occ_status
,,Occupied,BBV,BV:14,DEV:48542,occupied_bv_1,#biotech_lab_267a_hvac/occupied_bv
,,point name,BBV,BV:15,DEV:48542,m457_1,#biotech_lab_267a_hvac/m457
,,point name,BBV,BV:16,DEV:48542,m767_1,#biotech_lab_267a_hvac/m767
,,SAV-1 FLOW ON BV,BBV,BV:35,DEV:48542,sav-1_flow_on_bv_1,#biotech_lab_267a_hvac/sav-1_flow_on_bv
,,schedule,BBV,BV:18,DEV:48542,schedule_1,#biotech_lab_267a_hvac/schedule
,,Scheduled Occupied,BBV,BV:19,DEV:48542,scheduled_occupied_bv_1,#biotech_lab_267a_hvac/scheduled_occupied_bv
,,Supply Air Valve 1,BBV,BV:20,DEV:48542,sav-1_id_1,#biotech_lab_267a_hvac/sav-1_id
,,Supply Air Valve 1 Flow,BBV,BV:21,DEV:48542,sav-1_flow_alarm_bv_1,#biotech_lab_267a_hvac/sav-1_flow_alarm_bv
,,Vacancy,BBV,BV:22,DEV:48542,vacancy_1,#biotech_lab_267a_hvac/vacancy
,,Fan Speed Control,BMSV,MSV:3,DEV:48542,fan_speed_control_1,#biotech_lab_267a_hvac/fan_speed_control
,,Fan Speed Manual Select,BMSV,MSV:5001,DEV:48542,fan_speed_manual_select_1,#biotech_lab_267a_hvac/fan_speed_manual_select
,,Fan Speed Status Display,BMSV,MSV:4,DEV:48542,fan_speed_status_display_1,#biotech_lab_267a_hvac/fan_speed_status_display
,,point name,BMSV,MSV:1,DEV:48542,m381_1,#biotech_lab_267a_hvac/m381
,,Zone Mode Manual Select,BMSV,MSV:5002,DEV:48542,zone_mode_manual_select_1,#biotech_lab_267a_hvac/zone_mode_manual_select
,,Zone Mode Status Display,BMSV,MSV:2,DEV:48542,zone_mode_status_display_1,#biotech_lab_267a_hvac/zone_mode_status_display
,,DRAIN PAN OVER FLOW ALRM,BALM,BV:31,DEV:48542,drain_pan_overflow_alrm_1,#biotech_lab_267a_hvac/drain_pan_overflow_alrm
,,EAV-1_FEEDBACK,BALM,BV:23,DEV:48542,eav-1_feedback_alm_1,#biotech_lab_267a_hvac/eav-1_feedback_alm
,,FAN_1_FAIL,BALM,BV:32,DEV:48542,fan_1_fail_1,#biotech_lab_267a_hvac/fan_1_fail
,,FAN_1_HAND,BALM,BV:33,DEV:48542,fan_1_hand_1,#biotech_lab_267a_hvac/fan_1_hand
,,SAT1_ERROR_ALRM,BALM,BV:34,DEV:48542,sat1_error_alrm_1,#biotech_lab_267a_hvac/sat1_error_alrm
,,SAV-1_FEEDBACK,BALM,BV:24,DEV:48542,sav-1_feedback_1,#biotech_lab_267a_hvac/sav-1_feedback
,,SAV-1_SAT_ERROR_ALRM,BALM,BV:25,DEV:48542,sav-1_sat_error_alrm_1,#biotech_lab_267a_hvac/sav-1_sat_error_alrm
,,SAV-1 Temp Alarm,BALM,BV:36,DEV:48542,sav-1_temp_alarm_1,#biotech_lab_267a_hvac/sav-1_temp_alarm
,,SUPPLY_FLOW,BALM,BV:27,DEV:48542,supply_flow_1,#biotech_lab_267a_hvac/supply_flow
,,Zone Temp Alarm,BALM,BV:28,DEV:48542,ztmp_alrm_1,#biotech_lab_267a_hvac/ztmp_alrm
,,ZS Alarm,BALM,BV:29,DEV:48542,zs_alrm_1,#biotech_lab_267a_hvac/zs_alrm
,,AHU Fan Status,BNI2,,DEV:48542,,#biotech_lab_267a_hvac/ahu_status
,,AHU Static Pressure,ANI,,DEV:48542,,#biotech_lab_267a_hvac/ahu_static
,,Chilled Water,ANI,,DEV:48542,,#biotech_lab_267a_hvac/chilled_load_shed
,,EAHU Fan Status,BNI2,,DEV:48542,,#biotech_lab_267a_hvac/eahu_status
,,EAHU Suction Pressure,ANI,,DEV:48542,,#biotech_lab_267a_hvac/eahu_suction
,,Emergency Power,BNI,,DEV:48542,,#biotech_lab_267a_hvac/em_power
,,Entering Air Temp,ANI,,DEV:48542,,#biotech_lab_267a_hvac/ahu_dat
,,HW System Status,BNI2,,DEV:48542,,#biotech_lab_267a_hvac/hw_system_status
,,OA Humidity,ANI,,DEV:48542,,#biotech_lab_267a_hvac/oah
,,OA Temp,ANI,,DEV:48542,,#biotech_lab_267a_hvac/oat
,,Setpt Adjust,ANI,,DEV:48542,,#biotech_lab_267a_hvac/setpt_adj
,,Steam,ANI,,DEV:48542,,#biotech_lab_267a_hvac/steam_load_shed
,,Write Back to Auto,ANO2,,DEV:48542,,#biotech_lab_267a_hvac/m669
,,Write Back to Auto,ANO2,,DEV:48542,,#biotech_lab_267a_hvac/m685
,,SAV-1 Reheat Valve BACnet PID,BPID,LOOP:1,DEV:48542,sav-1_reheat_valve_bacnet_pid_1,#biotech_lab_267a_hvac/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,AV:67,DEV:48542,sav-1_reheat_valve_bacnet_pid_setpt_1,#biotech_lab_267a_hvac/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,AV:68,DEV:48542,sav-1_reheat_valve_bacnet_pid_input_1,#biotech_lab_267a_hvac/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,AV:69,DEV:48542,sav-1_reheat_valve_bacnet_pid_pidout_1,#biotech_lab_267a_hvac/sav-1_reheat_valve_bacnet_pid/pidout
,Lab 267 HVAC,,,,,,
,,Setpoint,BSPTCS,,DEV:48552,,#biotech_lab_267_hvac/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,AV:1,DEV:48552,occupied_cool_setpoint_1,#biotech_lab_267_hvac/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,AV:2,DEV:48552,occupied_heat_setpoint_1,#biotech_lab_267_hvac/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,AV:3,DEV:48552,unoccupied_cool_setpoint_1,#biotech_lab_267_hvac/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,AV:4,DEV:48552,unoccupied_heat_setpoint_1,#biotech_lab_267_hvac/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,AV:5,DEV:48552,cool_setpoint_adjust_1,#biotech_lab_267_hvac/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,AV:6,DEV:48552,heat_setpoint_adjust_1,#biotech_lab_267_hvac/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,AV:7,DEV:48552,effective_cool_setpoint_1,#biotech_lab_267_hvac/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,AV:8,DEV:48552,effective_heat_setpoint_1,#biotech_lab_267_hvac/setpt/effective_heat_setpoint
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48552,eav-1_flow_fbk_1,#biotech_lab_267_hvac/eav-1_flow_fbk
,,EAV Damper Position,BAI,AI:2,DEV:48552,eav_damper_pos_1,#biotech_lab_267_hvac/eav_damper_pos
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48552,sav-1_flow_fbk_1,#biotech_lab_267_hvac/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,AI:4,DEV:48552,sav-1_sa_temperature_1,#biotech_lab_267_hvac/sav-1_sa_temperature
,,SAV Damper Position,BAI,AI:5,DEV:48552,sav_damper_pos_1,#biotech_lab_267_hvac/sav_damper_pos
,,Zone Temp,ASVI,AI:6,DEV:48552,zone_temp_1,#biotech_lab_267_hvac/zone_temp
,,Occupancy Sensor,BBI,BI:1,DEV:48552,occ_sensor_1,#biotech_lab_267_hvac/occ_sensor
,,EAV-1 Flow Setpoint,BAO,AO:1,DEV:48552,eav-1_flowsp_1,#biotech_lab_267_hvac/eav-1_flowsp
,,FTR Valve,BAO,AO:2,DEV:48552,ftr_valve_1,#biotech_lab_267_hvac/ftr_valve
,,SAV-1 Flow Setpoint,BAO,AO:3,DEV:48552,sav-1_flowsp_1,#biotech_lab_267_hvac/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,AO:4,DEV:48552,sav-1_reheat_valve_1,#biotech_lab_267_hvac/sav-1_reheat_valve
,,% Furniture,BAV,AV:9,DEV:48552,furniture_percent_1,#biotech_lab_267_hvac/furniture_percent
,,Active Zone,BAV,AV:10,DEV:48552,active_zones_1,#biotech_lab_267_hvac/active_zones
,,Air Changes per Hour,BAV,AV:11,DEV:48552,ach_1,#biotech_lab_267_hvac/ach
,,Ceiling Height,BAV,AV:12,DEV:48552,clg_ht_1,#biotech_lab_267_hvac/clg_ht
,,chw_load_shed,BAV,AV:13,DEV:48552,m344_1,#biotech_lab_267_hvac/m344
,,Color,BAV,AV:14,DEV:48552,color_av_1,#biotech_lab_267_hvac/color_av
,,Cooling Percent,BAV,AV:15,DEV:48552,cooling_percent_av_1,#biotech_lab_267_hvac/cooling_percent_av
,,Cooling Setpoint,BAV,AV:16,DEV:48552,cooling_setpoint_av_1,#biotech_lab_267_hvac/cooling_setpoint_av
,,Cool Request,BAV,AV:17,DEV:48552,cool_request_1,#biotech_lab_267_hvac/cool_request
,,Corrected Setpoint Adjust,BAV,AV:18,DEV:48552,corrected_sp_adj_1,#biotech_lab_267_hvac/corrected_sp_adj
,,Cubic ft of Furniture,BAV,AV:19,DEV:48552,furniture_ft3_1,#biotech_lab_267_hvac/furniture_ft3
,,EAV-1 Flow Setpoint,BAV,AV:20,DEV:48552,eav-1_flow_setpt_av_1,#biotech_lab_267_hvac/eav-1_flow_setpt_av
,,EAV-1 Flow Stpt Deviation,BAV,AV:21,DEV:48552,eav-1_flo_stpt_dev_1,#biotech_lab_267_hvac/eav-1_flo_stpt_dev
,,EAV-1 Max,BAV,AV:22,DEV:48552,eav-1_max_1,#biotech_lab_267_hvac/eav-1_max
,,EAV-1 Min,BAV,AV:23,DEV:48552,eav-1_min_1,#biotech_lab_267_hvac/eav-1_min
,,EAV-1 Setpoint,BAV,AV:24,DEV:48552,eav-1_setpt_1,#biotech_lab_267_hvac/eav-1_setpt
,,EI Weighting,BAV,AV:25,DEV:48552,ei_weight_1,#biotech_lab_267_hvac/ei_weight
,,Environmental Index Count,BAV,AV:26,DEV:48552,item_count_1,#biotech_lab_267_hvac/item_count
,,Exhaust Air Valve 1 Flow,BAV,AV:27,DEV:48552,eav-1_flow_av_1,#biotech_lab_267_hvac/eav-1_flow_av
,,Flow Differential,BAV,AV:28,DEV:48552,differential_1,#biotech_lab_267_hvac/differential
,,Heating Percent,BAV,AV:29,DEV:48552,heating_percent_av_1,#biotech_lab_267_hvac/heating_percent_av
,,Heating Run Request,BAV,AV:30,DEV:48552,ht_run_for_1,#biotech_lab_267_hvac/ht_run_for
,,Heating Setpoint,BAV,AV:31,DEV:48552,heating_setpoint_av_1,#biotech_lab_267_hvac/heating_setpoint_av
,,Heat Request,BAV,AV:32,DEV:48552,heat_request_1,#biotech_lab_267_hvac/heat_request
,,Heat Request,BAV,AV:33,DEV:48552,rcp_heat_request_1,#biotech_lab_267_hvac/rcp_heat_request
,,Max Cooling Flow,BAV,AV:34,DEV:48552,exh_max_flow_1,#biotech_lab_267_hvac/exh_max_flow
,,Metric,BAV,AV:35,DEV:48552,metric_conv_1,#biotech_lab_267_hvac/metric_conv
,,Minimum Occupied Flow,BAV,AV:36,DEV:48552,sup_occ_min_flow_1,#biotech_lab_267_hvac/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,AV:37,DEV:48552,sup_unocc_min_flow_1,#biotech_lab_267_hvac/sup_unocc_min_flow
,,OA Humidity,BAV,AV:38,DEV:48552,oa_humidity_1,#biotech_lab_267_hvac/oa_humidity
,,OA Temperature,BAV,AV:39,DEV:48552,oa_temperature_1,#biotech_lab_267_hvac/oa_temperature
,,Offset Flow Stpt Deviation,BAV,AV:40,DEV:48552,offset_flo_stpt_dev_1,#biotech_lab_267_hvac/offset_flo_stpt_dev
,,point name,BAV,AV:41,DEV:48552,m339_1,#biotech_lab_267_hvac/m339
,,point name,BAV,AV:42,DEV:48552,m769_1,#biotech_lab_267_hvac/m769
,,Reheat Heating % High Limit,BAV,AV:43,DEV:48552,rhw_htg_percent_hi_1,#biotech_lab_267_hvac/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,AV:44,DEV:48552,rhw_htg_percent_low_1,#biotech_lab_267_hvac/rhw_htg_percent_low
,,Room Square Footage,BAV,AV:45,DEV:48552,room_sqf_1,#biotech_lab_267_hvac/room_sqf
,,Run Request,BAV,AV:46,DEV:48552,sys_run_req_1,#biotech_lab_267_hvac/sys_run_req
,,SAV-1 Flow Setpoint,BAV,AV:47,DEV:48552,sav-1_flow_setpt_av_1,#biotech_lab_267_hvac/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,AV:48,DEV:48552,sav-1_flo_stpt_dev_1,#biotech_lab_267_hvac/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,AV:49,DEV:48552,sav-1_max_1,#biotech_lab_267_hvac/sav-1_max
,,SAV-1 Min,BAV,AV:50,DEV:48552,sav-1_min_1,#biotech_lab_267_hvac/sav-1_min
,,SAV-1 Setpoint,BAV,AV:51,DEV:48552,sav-1_setpt_1,#biotech_lab_267_hvac/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,AV:52,DEV:48552,sav-1_sat_stpt_av_1,#biotech_lab_267_hvac/sav-1_sat_stpt_av
,,steam_load_shed,BAV,AV:53,DEV:48552,m361_1,#biotech_lab_267_hvac/m361
,,Supply Air Valve 1 Flow,BAV,AV:54,DEV:48552,sav-1_flow_av_1,#biotech_lab_267_hvac/sav-1_flow_av
,,Total Exhaust Flow,BAV,AV:55,DEV:48552,teflow_1,#biotech_lab_267_hvac/teflow
,,Total Exhaust Setpoint,BAV,AV:56,DEV:48552,tex_setpt_1,#biotech_lab_267_hvac/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,AV:57,DEV:48552,flow_offset_1,#biotech_lab_267_hvac/flow_offset
,,Total Supply Flow,BAV,AV:58,DEV:48552,tsflow_1,#biotech_lab_267_hvac/tsflow
,,Zone EI Time Satisfied,BAV,AV:59,DEV:48552,zn_ei_time_sat_1,#biotech_lab_267_hvac/zn_ei_time_sat
,,Zone EI Total Weight,BAV,AV:60,DEV:48552,total_weight_1,#biotech_lab_267_hvac/total_weight
,,Zone Environmental Index,BAV,AV:61,DEV:48552,zn_enviro_indx_1,#biotech_lab_267_hvac/zn_enviro_indx
,,Zone Temp,BAV,AV:62,DEV:48552,zone_temp_av_1,#biotech_lab_267_hvac/zone_temp_av
