Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech Ground Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech Ground Floor/Ground Floor Fume Hood Lab Spaces/Lab G49/G49A,,,,,,,
,Lab G49,,,,,,
,,OA Temp,ANI,,DEV:1018363,,#equipment_rm_g49a/oat
,,Setpt Adjust,ANI,,DEV:1018363,,#equipment_rm_g49a/setpt_adj
,,Steam,ANI,,DEV:1018363,,#equipment_rm_g49a/steam_load_shed
,G49A Freezer Alarming,,,,,,
,,Freezer A Alarm Input,BBI,BI:1,DEV:1018361,fz_a_alarm_1,#biotech_g49a_freezer_alarming/fz_a_alarm
,,Freezer B Alarm,BBI,BI:2,DEV:1018361,fz_b_alarm_1,#biotech_g49a_freezer_alarming/fz_b_alarm
,,Freezer C Alarm,BBI,BI:3,DEV:1018361,fz_c_alarm_1,#biotech_g49a_freezer_alarming/fz_c_alarm
,,Freezer A Alarm,BALM,BV:1,DEV:1018361,G49.Freezer-A.Alarm,#biotech_g49a_freezer_alarming/g49_fz_a_alarm
,,Freezer B Alarm,BALM,BV:2,DEV:1018361,G49.Freezer-B.Alarm,#biotech_g49a_freezer_alarming/g49_fz_b_alarm
,,Freezer C Alarm,BALM,BV:3,DEV:1018361,G49.Freezer-C.Alarm,#biotech_g49a_freezer_alarming/g49_fz_c_alarm
/Cornell University/Biotech Server/Biotech/Biotech Ground Floor/Ground Floor Fume Hood Lab Spaces,,,,,,,
,Lab G54 Control,,,,,,
,,ZONE TEMP,BRS,,DEV:1018354,,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/zone
,,ZONE TEMP / Zone Temp,BAI,AI:1,DEV:1018354,zone_temp_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/zone/zone_temp
,,ZONE TEMP / Override Time Remaining,BAV,AV:1,DEV:1018354,override_time_remaining_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/zone/override_time_remaining
,,GEX VALVE FLOW,BAI,AI:2,DEV:1018354,gexvalve_flow_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/gexvalve_flow
,,HOOD FLOW,BAI,AI:3,DEV:1018354,hoodvalve_flow_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hoodvalve_flow
,,HOOD SASH POS,BAI,AI:4,DEV:1018354,hood_sash_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hood_sash
,,SUPPLY FLOW,BAI,AI:5,DEV:1018354,supplyvalve_flow_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/supplyvalve_flow
,,VAV RHT STEMP,BAI,AI:6,DEV:1018354,dat_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/dat
,,OCC SENSOR,BBI,BI:1,DEV:1018354,occ_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ
,,GEX VALVE CMD,BAO,AO:1,DEV:1018354,m012_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/m012
,,HOOD CUTBACK CMD,BAO,AO:2,DEV:1018354,hood_cutback_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hood_cutback
,,RHT RAD VLV CMD,BAO,AO:3,DEV:1018354,hw_valve_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hw_valve
,,SUPPLY VALVE CMD,BAO,AO:4,DEV:1018354,m011_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/m011
,,Clg Setpt,BAV,AV:8,DEV:1018354,clg_setpt_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/clg_setpt
,,GEX VALVE SETPT,BAV,AV:2,DEV:1018354,gexvalve_setpt_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/gexvalve_setpt
,,Hood Count,BAV,AV:6,DEV:1018354,hood_count_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hood_count
,,Hood Open,BAV,AV:27,DEV:1018354,hoods_open_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/hoods_open_av
,,Htg Setpt,BAV,AV:9,DEV:1018354,htg_setpt_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/htg_setpt
,,Lab_Setback,BAV,AV:11,DEV:1018354,lab_setback_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/lab_setback_av
,,LabSchedule,BAV,AV:12,DEV:1018354,lab_schedule_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/lab_schedule_av
,,Lab Schedule Count,BAV,AV:13,DEV:1018354,lab_schedule_count_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/lab_schedule_count_av
,,Lab Setback Count,BAV,AV:14,DEV:1018354,lab_setback_count_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/lab_setback_count_av
,,NITE_SETBACK,BAV,AV:3,DEV:1018354,nite_setback_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/nite_setback
,,Occ Exhaust Max Setpt,BAV,AV:19,DEV:1018354,m186_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/m186
,,Occ Max EAirflow Setpoint,BAV,AV:20,DEV:1018354,occ_max_eflow_stpt_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ_max_eflow_stpt_av
,,Occ Max SAirflow Setpoint,BAV,AV:21,DEV:1018354,occ_max_sflow_stpt_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ_max_sflow_stpt_av
,,Occ Min EAirflow Setpoint,BAV,AV:22,DEV:1018354,occ_min_eflow_stpt_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ_min_eflow_stpt_av
,,Occ Min SAirflow Setpoint,BAV,AV:23,DEV:1018354,occ_min_sflow_stpt_av_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ_min_sflow_stpt_av
,,Occupied Supply Min Setpt,BAV,AV:24,DEV:1018354,m187_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/m187
,,Occ Value for TOT,BAV,AV:4,DEV:1018354,occ_value_1,#biotech/biotech_ground_floor/ground_floor_fume_hood_lab_spaces/lab_g54_control/occ_value
