Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
,,Zone Temp,ASVI,AI:3,DEV:48807,zone_temp_1,#biotech_170/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:48542,zone_temp_1,#biotech_lab_267a_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:48552,zone_temp_1,#biotech_lab_267_hvac/zone_temp
,,Zone Temp,ASVI,AI:8,DEV:48553,zone_temp_1,#biotech_lab_267b_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48501,zone_temp_1,#biotechnologybuilding_265/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48515,zone_temp_1,#biotech_209_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48518,zone_temp_1,#biotech_209a_hvac/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48516,zone_temp_1,#biotech_209b_hvac/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48513,zone_temp_1,#biotech_203_hvac/zone_temp
,,Zone Temp,ASVI,AI:7,DEV:48517,zone_temp_2,#biotech_203a_hvac/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48514,zone_temp_2,#biotech_lab_203b_hvac/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48444,zone_temp_2,#biotech_245_hvac/zone_temp
,,Zone Temp,ASVI,AI:7,DEV:48433,zone_temp_1,#biotech_245a_hvac/zone_temp
,,Zone Temp,ASVI,AI:9,DEV:48445,zone_temp_1,#biotech_lab_245b_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:48527,zone_temp_1,#biotech_lab_208_suite/biotech_lab_208_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:48528,zone_temp_1,#biotech_lab_208_suite/biotech_lab_208a_hvac/zone_temp
,,Zone Temp,ASVI,AI:8,DEV:48328,zone_temp_1,#biotech_224/space_224_control/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48503,zone_temp_1,#biotech_room_207/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48538,zone_temp_1,#biotech_room_201/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48434,zone_temp_1,#biotech_room_249/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48311,zone_temp_1,#biotechrm_230/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48312,zone_temp_1,#biotech_rm230a/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48313,zone_temp_1,#biotechrm_230b/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48314,zone_temp_1,#biotechrm_240/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48316,zone_temp_1,#biotechrm_235/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48317,zone_temp_1,#biotechrm_212/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48318,zone_temp_1,#biotechrm_214/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48324,zone_temp_1,#biotechrm_216/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48325,zone_temp_1,#biotechrm_219/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48315,zone_temp_1,#biotechrm_236/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48335,zone_temp_1,#biotech_corridor_20053/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48336,zone_temp_1,#biotech_corridor_20044/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48337,zone_temp_1,#biotech_corridor_20046/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48406,zone_temp_1,#biotech_20045/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48407,zone_temp_1,#biotech_268/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48401,zone_temp_1,#biotechrm_239/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48402,zone_temp_1,#biotechrm_258/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48403,zone_temp_1,#biotechrm_259/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48508,zone_temp_1,#biotech_269/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48506,zone_temp_1,#biotech_20050/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:48502,zone_temp_1,#biotech_rm210/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48504,zone_temp_1,#biotech_corridor_20052/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48505,zone_temp_1,#biotech_corridor_20040/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49032,zone_temp_1,#biotech_lab_345a_hvac/zone_temp
,,Zone Temp,ASVI,AI:8,DEV:49007,zone_temp_1,#biotech_lab_345_hvac/zone_temp
,,Zone Temp,ASVI,AI:6,DEV:49008,zone_temp_1,#biotech_lab_345b_hvac/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49033,zone_temp_1,#biotechnologybuilding_349/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48901,zone_temp_1,#biotech_306/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48909,zone_temp_1,#biotech_311/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48907,zone_temp_1,#biotech_312/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48908,zone_temp_1,#biotech_314/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48902,zone_temp_1,#biotech_326/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48903,zone_temp_1,#biotech_330/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48904,zone_temp_1,#biotech_330a/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48905,zone_temp_1,#biotech_330b/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48906,zone_temp_1,#biotech_335/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48912,zone_temp_1,#biotech_316/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48914,zone_temp_1,#biotech_30053/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48915,zone_temp_1,#biotech_30044/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:48934,zone_temp_1,#biotech_3046/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49020,zone_temp_1,#biotech_340/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49001,zone_temp_1,#biotech_339/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49004,zone_temp_1,#biotech_352/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49003,zone_temp_1,#biotech_358/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49015,zone_temp_1,#biotech_368/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49018,zone_temp_1,#biotech_30045/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49108,zone_temp_1,#biotech_365/zone_temp
