Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018390,flow_input_1,#biotech_g07_vav-gj/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018392,flow_input_1,#biotech_g00040s_vav-gl/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018393,flow_input_1,#biotech_g0023_vav-gm/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018394,flow_input_1,#biotech_g0040se_vav-gn/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018395,flow_input_1,#biotech_g0022_vav-go/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018302,flow_input_1,#biotech_corridor_g0020_g0021_and_g0047/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018304,supply_airflow_flow_input_1,#biotech_g40/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018305,flow_input_1,#biotech_g41/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018306,supply_airflow_flow_input_1,#biotech_g45/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018307,flow_input_1,#biotech_g50/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018308,flow_input_1,#biotech_g50b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018309,flow_input_1,#biotech_g50c/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018310,flow_input_1,#biotech_g50d/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018311,supply_airflow_flow_input_1,#biotech_g52/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018312,supply_airflow_flow_input_1,#biotech_g52b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018313,flow_input_1,#biotech_g54a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018315,supply_airflow_flow_input_1,#biotech_g59/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018316,supply_airflow_flow_input_1,#biotech_g63/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018317,supply_airflow_flow_input_1,#biotech_g65/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018318,supply_airflow_flow_input_1,#biotech_g67/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018319,supply_airflow_flow_input_1,#biotech_g68/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:1018320,supply_airflow_flow_input_1,#biotech_g68a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48759,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_140_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48760,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_140a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48761,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_140b_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48762,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_140c_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48763,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_140d_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48764,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_147a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48766,flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_149_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:3,DEV:48769,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_150_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48767,flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_151_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48765,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_153a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48768,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_157_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48773,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_160a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48771,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_160b_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48776,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_169_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48775,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_169a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48774,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_169b_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48770,sup_air_flow_flow_input_1,#biotech/biotech_1st_floor/first_floor_non_fume_hood_lab_spaces/space_171_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48601,flow_input_1,#biotech_rm_107n/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48602,flow_input_1,#biotech_rm_107s/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48603,flow_input_1,#biotech_rm_107a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48604,flow_input_1,#biotech_rm_107b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48605,flow_input_1,#biotech_rm_107c/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48606,flow_input_1,#biotech_rm_107d/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48607,flow_input_1,#biotech_rm_105/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48608,flow_input_1,#biotech_rm_101/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48609,flow_input_1,#biotech_rm_101a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48610,flow_input_1,#biotech_rm_101b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48611,flow_input_1,#biotech_rm_101c/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48612,flow_input_1,#biotech_rm_10d/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48613,flow_input_1,#biotech_rm_10040n/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48614,flow_input_1,#biotech_rm_130/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48615,flow_input_1,#biotech_rm_130a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48616,flow_input_1,#biotech_rm_10040s/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48617,flow_input_1,#biotech_rm_130b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48618,flow_input_1,#biotech_rm_130c/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48619,flow_input_1,#biotech_rm_130d/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48620,flow_input_1,#biotech_rm_135/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48621,flow_input_1,#biotech_corridor/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48622,flow_input_1,#biotech_rm_131/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48623,flow_input_1,#biotech_rm_1005/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48624,flow_input_1,#biotech_rm_180/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48625,flow_input_1,#biotech_rm_175/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48805,flow_input_1,#biotech_139/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48626,flow_input_1,#biotech_158/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48627,flow_input_1,#biotech_159/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48628,flow_input_1,#biotech_167/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48802,supply_airflow_flow_input_1,#biotech_143a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48803,flow_input_1,#biotech_10045/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48804,supply_airflow_flow_input_1,#biotech_152/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48807,flow_input_1,#biotech_170/supply_airflow/flow_input
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48542,eav-1_flow_fbk_1,#biotech_lab_267a_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48542,sav-1_flow_fbk_1,#biotech_lab_267a_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48552,eav-1_flow_fbk_1,#biotech_lab_267_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48552,sav-1_flow_fbk_1,#biotech_lab_267_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48553,eav-1_flow_av_1,#biotech_lab_267b_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48553,fh-1_flow_fbk_1,#biotech_lab_267b_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:5,DEV:48553,sav-1_flow_fbk_1,#biotech_lab_267b_hvac/sav-1_flow_fbk
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48501,flow_input_1,#biotechnologybuilding_265/supply_airflow/flow_input
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48515,eav-1_flow_av_1,#biotech_209_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48515,fh-1_flow_fbk_1,#biotech_209_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48515,sav-1_flow_fbk_1,#biotech_209_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48518,eav-1_flow_fbk_1,#biotech_209a_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:4,DEV:48518,sav-1_flow_fbk_1,#biotech_209a_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48516,eav-1_flow_av_1,#biotech_209b_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48516,fh-1_flow_fbk_1,#biotech_209b_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48516,sav-1_flow_fbk_1,#biotech_209b_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48513,eav-1_flow_fbk_1,#biotech_203_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48513,sav-1_flow_fbk_1,#biotech_203_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48517,eav-1_flow_fbk_2,#biotech_203a_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48517,sav-1_flow_fbk_2,#biotech_203a_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48514,eav-1_flow_av_2,#biotech_lab_203b_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48514,fh-1_flow_fbk_2,#biotech_lab_203b_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48514,sav-1_flow_fbk_2,#biotech_lab_203b_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48444,eav-1_flow_av_2,#biotech_245_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48444,fh-1_flow_fbk_2,#biotech_245_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48444,sav-1_flow_fbk_2,#biotech_245_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48433,eav-1_flow_fbk_1,#biotech_245a_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48433,sav-1_flow_fbk_1,#biotech_245a_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:48445,eav-1_flow_av_1,#biotech_lab_245b_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:48445,fh-1_flow_fbk_1,#biotech_lab_245b_hvac/fh-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:6,DEV:48445,sav-1_flow_fbk_1,#biotech_lab_245b_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48527,eav-1_flow_fbk_1,#biotech_lab_208_suite/biotech_lab_208_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48527,sav-1_flow_fbk_1,#biotech_lab_208_suite/biotech_lab_208_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48528,eav-1_flow_fbk_1,#biotech_lab_208_suite/biotech_lab_208a_hvac/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:3,DEV:48528,sav-1_flow_fbk_1,#biotech_lab_208_suite/biotech_lab_208a_hvac/sav-1_flow_fbk
,,EAV-1 Flow Feedback,BAI,AI:1,DEV:48328,eav-1_flow_fbk_1,#biotech_224/space_224_control/eav-1_flow_fbk
,,SAV-1 Flow Feedback,BAI,AI:4,DEV:48328,sav-1_flow_fbk_1,#biotech_224/space_224_control/sav-1_flow_fbk
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48503,flow_input_1,#biotech_room_207/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48538,flow_input_1,#biotech_room_201/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48434,flow_input_1,#biotech_room_249/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48311,supply_airflow_flow_input_1,#biotechrm_230/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48312,supply_airflow_flow_input_1,#biotech_rm230a/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48313,supply_airflow_flow_input_1,#biotechrm_230b/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48314,supply_airflow_flow_input_1,#biotechrm_240/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48316,supply_airflow_flow_input_1,#biotechrm_235/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48317,supply_airflow_flow_input_1,#biotechrm_212/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48318,supply_airflow_flow_input_1,#biotechrm_214/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48324,supply_airflow_flow_input_1,#biotechrm_216/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48325,supply_airflow_flow_input_1,#biotechrm_219/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48315,supply_airflow_flow_input_1,#biotechrm_236/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48333,supply_airflow_flow_input_1,#biotech_rm_236/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48334,supply_airflow_flow_input_1,#biotech_rm_236_vav2/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48335,flow_input_1,#biotech_corridor_20053/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48336,flow_input_1,#biotech_corridor_20044/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48337,flow_input_1,#biotech_corridor_20046/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48406,supply_airflow_flow_input_1,#biotech_20045/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48407,supply_airflow_flow_input_1,#biotech_268/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48401,supply_airflow_flow_input_1,#biotechrm_239/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48402,supply_airflow_flow_input_1,#biotechrm_258/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48403,supply_airflow_flow_input_1,#biotechrm_259/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48405,supply_airflow_flow_input_1,#biotech_20040/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48508,supply_airflow_flow_input_1,#biotech_269/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48506,supply_airflow_flow_input_1,#biotech_20050/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:2,DEV:48502,supply_airflow_flow_input_1,#biotech_rm210/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48504,flow_input_1,#biotech_corridor_20052/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:1,DEV:48505,supply_airflow_flow_input_1,#biotech_corridor_20040/supply_airflow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48524,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_202_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48525,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_204_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48526,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_206_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48319,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_217a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48320,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_221a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:3,DEV:48321,flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_223_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:3,DEV:48322,flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_225_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48329,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_226_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48323,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_227a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48331,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_233a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:3,DEV:48330,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_234_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48432,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_241a_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48437,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_250_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:3,DEV:48435,flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_251_control/sup_air_flow/flow_input
,,Supply Flow Control / Flow Input,BAI,AI:4,DEV:48438,sup_air_flow_flow_input_1,#biotech/biotech_2nd_floor/second_floor_non_fume_hood_lab_spaces/space_252_control/sup_air_flow/flow_input
