Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-5 Zones,G50/G50B (VAV-GT),Occupancy Sensor,BBI,BI:1,DEV:30934,occ1_1,#baker_lab_g50g50b_vav-gt/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-5 Zones,G50A (VAV-GU),Occupancy Sensor,BBI,BI:1,DEV:30920,occ1_1,#g50a_vav-gu/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-7 Zones/G35/35A,G35 (VAV-GF1),Occupancy Sensor,BBI,BI:1,DEV:30805,occ1_1,#baker_lab_g35_vav-gf1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G19 (VAV-GV1),Occupancy Sensor,BBI,BI:1,DEV:30820,occ1_1,#baker_lab_g19_vav-gy1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G21 (VAV-GT1),Occupancy Sensor,BBI,BI:1,DEV:30819,occ1_1,#baker_lab_g21_vav-gt1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G29A/G29B (VAV-GP1),Occupancy Sensor,BBI,BI:1,DEV:30814,occ1_1,#baker_lab_g29a_g29b_vav-gp1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G29C (VAV-GS1),Occupancy Sensor,BBI,BI:1,DEV:30816,occ1_1,#baker_lab_g29c_vav-gs1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G29D (VAV-GO1),Occupancy Sensor,BBI,BI:1,DEV:30812,occ1_1,#baker_lab_g29d_vav-go1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-8 Zones,G31 (VAV-GN1),Occupancy Sensor,BBI,BI:1,DEV:30810,occ1_1,#baker_lab_g31_vav-gn1/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G01A (VAV-GE),Occupancy Sensor,BBI,BI:1,DEV:30906,occ1_1,#baker_lab_g01a_vav-ge/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G01B (VAV-GF),Occupancy Sensor,BBI,BI:1,DEV:30907,occ1_1,#baker_lab_g01b_vav-gf/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G01C (VAV-GC),Occupancy Sensor,BBI,BI:1,DEV:30904,occ1_1,#baker_lab_g01c_vav-gc/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G01F/GO1H (VAV-GJ),Occupancy Sensor,BBI,BI:1,DEV:30910,occ1_1,#baker_lab_g01f_go1h_vav-gj/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G01G (VAV-GH),Occupancy Sensor,BBI,BI:1,DEV:30909,occ1_1,#baker_lab_g01g_vav-gh/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G55 (VAV-GU2),Occupancy Sensor,BBI,BI:1,DEV:30905,occ1_1,#baker_lab_g55_vav-gu2/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-16 Zones,G00CB (VAV-GI),Occupancy Sensor,BBI,BI:1,DEV:30911,occ1_1,#baker_lab_g00cb_vav-gi/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-17 Zones,G01D (VAV-GO),Occupancy Sensor,BBI,BI:1,DEV:30913,occ1_1,#baker_lab_g01d_vav-go/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-17 Zones,G01E (VAV-GK),Occupancy Sensor,BBI,BI:1,DEV:30912,occ1_1,#baker_lab_g01e_vav-gk/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-17 Zones,G02 (VAV-GP),Occupancy Sensor,BBI,BI:1,DEV:30915,occ1_1,#baker_lab_g02_vav-gp/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-17 Zones,G03 (VAV-GM),Occupancy Sensor,BBI,BI:1,DEV:30914,occ1_1,#baker_lab_g03_vav-gm/occ1
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-17 Zones,G08 (VAV-GQ),Occupancy Sensor,BBI,BI:1,DEV:30916,occ1_1,#baker_lab_g08_vav-gq/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-2 Zones,112 (VAV-1M),Occupancy Sensor,BBI,BI:1,DEV:31030,occ1_1,#baker_lab_112_vav-1m/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-2 Zones,112B (RHC),Occupancy Sensor,BBI,BI:1,DEV:31039,occ1_1,#baker_lab_112b_rhc/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-2 Zones,112A (RHC / FEV-4R5),Occupancy Sensor,BBI,BI:1,DEV:31041,occ_sensor_1,#112a3/occ_sensor
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-2 Zones,114 (VAV-1N),Occupancy Sensor,BBI,BI:1,DEV:31029,occ1_1,#baker_lab_114_vav-1n/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,116/116A (VAV-1A),Occupancy Sensor,BBI,BI:1,DEV:31028,occ1_1,#baker_lab_116_116a_vav-1a/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,120 (RHC-1H),Occupancy Sensor,BBI,BI:1,DEV:31020,occ1_1,#baker_lab_120_gex-4l_rhc-1h/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,120A (RHC-1D),Occupancy Sensor,BBI,BI:1,DEV:31021,occ1_1,#baker_lab_120a_rhc-1d/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,120B (RHC-1C),Occupancy Sensor,BBI,BI:1,DEV:31022,occ1_1,#baker_lab_120b_rhc-1c/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,122A (RHC-1G),Occupancy Sensor,BBI,BI:1,DEV:31025,occ1_1,#baker_lab_122a_rhc-1g/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,122B (RHC-1F),Occupancy Sensor,BBI,BI:1,DEV:31026,occ1_1,#baker_lab_122b_rhc-1f/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,122C (RHC-1E),Occupancy Sensor,BBI,BI:1,DEV:31027,occ1_1,#baker_lab_122c_rhc-1e/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,122 North (RHC-1I),Occupancy Sensor,BBI,BI:1,DEV:31024,occ1_1,#baker_lab_122_n_rhc-1i/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-3 Zones,122 South (RHC-1J),Occupancy Sensor,BBI,BI:1,DEV:31023,occ1_1,#baker_lab_122_s_rhc-1j/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/132/136/138 Suite,132 (RHC-1Y),Occupancy Sensor,BBI,BI:1,DEV:31009,occ1_1,#baker_lab_132_rhc-1y/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/132/136/138 Suite,136 (RHC-1W),Occupancy Sensor,BBI,BI:1,DEV:31008,occ1_1,#baker_lab_136_rhc-1w/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/132/136/138 Suite,136A (RHC-1X),Occupancy Sensor,BBI,BI:1,DEV:31010,occ1_1,#baker_lab_136a_rhc-1x/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/132/136/138 Suite,136B (RHC-1V),Occupancy Sensor,BBI,BI:1,DEV:31011,occ1_1,#baker_lab_136b_rhc-1v/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/132/136/138 Suite,138 (RHC-1U),Occupancy Sensor,BBI,BI:1,DEV:31012,occ1_1,#baker_lab_138_rhc-1u/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/140 Suite,140A (RHC-1P),Occupancy Sensor,BBI,BI:1,DEV:31003,occ1_1,#baker_lab_140a_rhc-1p/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/140 Suite,140B (RHC-1Q),Occupancy Sensor,BBI,BI:1,DEV:31004,occ1_1,#baker_lab_140b_rhc-1q/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/140 Suite,140C (RHC-1R),Occupancy Sensor,BBI,BI:1,DEV:31005,occ1_1,#baker_lab_140c_rhc-1r/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/140 Suite,140D (RHC-1T),Occupancy Sensor,BBI,BI:2,DEV:31002,occ1_1,#baker_lab_140d_e_fcu/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-4 Zones/140 Suite,140F (RHC-1S),Occupancy Sensor,BBI,BI:1,DEV:31006,occ1_1,#baker_lab_140f_rhc-1s/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-5 Zones,146 (E FCU),Occupancy Sensor,BBI,BI:2,DEV:31103,occ1_1,#baker_lab_146_e_fcu/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-7 Zones/131,131 (VAV-1C1),Occupancy Sensor,BBI,BI:1,DEV:31014,occ1_1,#baker_lab_131_vav-1c1/occ1
