Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
,,HOOD SASH POS,BAI,AI:4,DEV:49222,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_433_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49223,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_433b_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49310,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_441_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49311,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_441b_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49314,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_453_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49315,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_453b_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49316,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_457_control/hood_sash
,,HOOD SASH POS,BAI,AI:4,DEV:49317,hood_sash_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_457b_control/hood_sash
,,Fume Hood-1 Sash Position Input,BAI,AI:4,DEV:49319,fh-1_sash_pos_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_460b_control/fh-1_sash_pos
,,Fume Hood-1 Sash Position Input,BAI,AI:4,DEV:49425,fh-1_sash_pos_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_467b_control/fh-1_sash_pos
