building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Freeville Thompson Laboratory,,102,1,biotech_main,,,,
Freeville Thompson Laboratory,,105,1,biotech_main,,,,
Freeville Thompson Laboratory,,120,1,biotech_main,,,,
