building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Kenneth Post Laboratory,,B1,B,biotech_main,,,,
Kenneth Post Laboratory,,B2,B,biotech_main,,,,
Kenneth Post Laboratory,,Headhouse,H,biotech_main,,,,
