building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Plant Virology Nematology,1,115,1,biotech_main,,,,
Plant Virology Nematology,1,103,1,biotech_main,,,,
Plant Virology Nematology,1,103-W,1,biotech_main,,,,
Plant Virology Nematology,1,B17,B,biotech_main,,,,
