building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Stocking Hall East,1,281,2,biotech_main,,,,
Stocking Hall East,1,280,2,biotech_main,,,,
Stocking Hall East,2,280,2,biotech_main,,,,
Stocking Hall East,3,280,2,biotech_main,,,,
Stocking Hall East,1,284,2,biotech_main,,,,
Stocking Hall East,2,284,2,biotech_main,,,,
