building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Resource Ecology & Mgt Lb,1,104,1,biotech_main,,,,
Resource Ecology & Mgt Lb,1,207A,2,biotech_main,,,,
Resource Ecology & Mgt Lb,1,212A,2,biotech_main,,,,
