building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Baker Laboratory,4,338A,3,biotech_main,,,,
Baker Laboratory,5,338A,3,biotech_main,,,,
Baker Laboratory,6,338A,3,biotech_main,,,,
Baker Laboratory,1,340B,3,biotech_main,,,,
Baker Laboratory,2,340B,3,biotech_main,,,,
Baker Laboratory,3,340B,3,biotech_main,,,,
Baker Laboratory,4,340B,3,biotech_main,,,,
Baker Laboratory,1,344A,3,biotech_main,,,,
Baker Laboratory,2,344A,3,biotech_main,,,,
Baker Laboratory,3,344A,3,biotech_main,,,,
Baker Laboratory,4,G46,G,biotech_main,,,,
Baker Laboratory,1,G54,G,biotech_main,,,,
Baker Laboratory,2,G54,G,biotech_main,,,,
Baker Laboratory,3,G54,G,biotech_main,,,,
Baker Laboratory,1,G37,G,biotech_main,,,,
Baker Laboratory,2,G37,G,biotech_main,,,,
Baker Laboratory,3,G37,G,biotech_main,,,,
Baker Laboratory,1,G58,G,biotech_main,,,,
Baker Laboratory,2,G58,G,biotech_main,,,,
Baker Laboratory,1,346A,3,biotech_main,,,,
Baker Laboratory,2,346A,3,biotech_main,,,,
Baker Laboratory,3,346A,3,biotech_main,,,,
Baker Laboratory,4,346A,3,biotech_main,,,,
Baker Laboratory,5,346A,3,biotech_main,,,,
Baker Laboratory,6,346A,3,biotech_main,,,,
Baker Laboratory,1,350A,3,biotech_main,,,,
Baker Laboratory,2,350A,3,biotech_main,,,,
Baker Laboratory,3,350A,3,biotech_main,,,,
Baker Laboratory,4,350A,3,biotech_main,,,,
Baker Laboratory,5,350A,3,biotech_main,,,,
Baker Laboratory,6,350A,3,biotech_main,,,,
Baker Laboratory,1,352,3,biotech_main,,,,
Baker Laboratory,1,355,3,biotech_main,,,,
Baker Laboratory,1,252,2,biotech_main,,,,
Baker Laboratory,2,252,2,biotech_main,,,,
Baker Laboratory,3,252,2,biotech_main,,,,
Baker Laboratory,4,252,2,biotech_main,,,,
Baker Laboratory,5,252,2,biotech_main,,,,
Baker Laboratory,6,252,2,biotech_main,,,,
Baker Laboratory,7,252,2,biotech_main,,,,
Baker Laboratory,8,252,2,biotech_main,,,,
Baker Laboratory,9,252,2,biotech_main,,,,
Baker Laboratory,10,252,2,biotech_main,,,,
Baker Laboratory,11,252,2,biotech_main,,,,
Baker Laboratory,12,252,2,biotech_main,,,,
Baker Laboratory,1,258,2,biotech_main,,,,
