building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Baker Inst Micro Wing,1,115,1,biotech_main,,,,
Baker Inst Micro Wing,1,215,2,biotech_main,,,,
Baker Inst Micro Wing,1,B11A,B,biotech_main,,,,
