building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Gnva Hudson Vly Lb,1,G07,G,biotech_main,,,,
Gnva Hudson Vly Lb,1,G08,G,biotech_main,,,,
