building,hood,lab,floor,server,flow_sensor,sash_position_sensor,object_id,device_id
Kenneth Post Laboratory,1,B1,B,biotech_main,,,,
Kenneth Post Laboratory,1,B2,B,biotech_main,,,,
Kenneth Post Laboratory,1,Headhouse,H,biotech_main,,,,
